,tinh,project,link,kind,location,price
36,tai-thanh-hoa,Khu dân cư Sunrise Residence Quảng Phú,https://cafeland.vn/du-an/khu-dan-cu-sunrise-residence-quang-phu-3162.html,Khu Đô Thị,"Địa chỉ: Quốc lộ 47, Quảng Xương, Thanh Hóa","Giá thấp nhất: 1,40 tỷ"
37,tai-thanh-hoa,Phân khu Mẫu Đơn Vinhomes Star City,https://cafeland.vn/du-an/phan-khu-mau-don-vinhomes-star-city-3159.html,Khu Đô Thị,"Địa chỉ: Đại lộ Lê Lợi, phường Đông Hương, TP. Thanh Hóa, Thanh Hóa","Giá thấp nhất: 7,15 tỷ"
38,tai-thanh-hoa,"Tổ hợp biệt thự, shophouse Sun Riverside Village Sầm Sơn",https://cafeland.vn/du-an/to-hop-biet-thu-shophouse-sun-riverside-village-sam-son-3092.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Đại lộ Nam Sông Mã, TP. Sầm Sơn, Thanh Hóa","Giá thấp nhất: 8,43 tỷ"
39,tai-thanh-hoa,Phân khu Hướng Dương – Vinhomes Star City Thanh Hóa,https://cafeland.vn/du-an/phan-khu-huong-duong-vinhomes-star-city-thanh-hoa-3078.html,Nhà Phố - Biệt Thự,"Địa chỉ: lộ Hùng Vương và đường Hàm Nghi, TP. Thanh Hóa, Thanh Hóa","Giá thấp nhất: 6,64 tỷ"
40,tai-thanh-hoa,Khu đô thị TNR Stars Bỉm Sơn,https://cafeland.vn/du-an/khu-do-thi-tnr-stars-bim-son-3060.html,Khu Đô Thị,"Địa chỉ: TX. Bỉm Sơn, Thanh Hóa",Giá thấp nhất: 630 triệu
41,tai-thanh-hoa,"Tổ hợp căn hộ, thương mại dịch vụ Sunshine Capital Thanh Hóa",https://cafeland.vn/du-an/to-hop-can-ho-thuong-mai-dich-vu-sunshine-capital-thanh-hoa-3046.html,Loại Hình Khác,"Địa chỉ: Quảng Xương, Thanh Hóa",Địa chỉ:
42,tai-thanh-hoa,Khu du lịch sinh thái Tân Dân Thanh Hóa,https://cafeland.vn/du-an/khu-du-lich-sinh-thai-tan-dan-thanh-hoa-2977.html,Bất Động Sản Nghỉ Dưỡng,Địa chỉ: Thanh Hóa,Địa chỉ:
43,tai-thanh-hoa,Khu đô thị phức hợp Sun Grand Boulevard Thanh Hóa,https://cafeland.vn/du-an/khu-do-thi-phuc-hop-sun-grand-boulevard-thanh-hoa-2947.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Đường Hồ Xuân Hương, TP. Sầm Sơn, Thanh Hóa",Giá thấp nhất: 9 tỷ
44,tai-thanh-hoa,Căn hộ Tecco Center Point Thanh Hóa,https://cafeland.vn/du-an/can-ho-tecco-center-point-thanh-hoa-2942.html,Căn hộ chung cư,"Địa chỉ: Góc giao đường Lý Nam Đế và Hoàng Hoa Thám, TP. Thanh Hóa, Thanh Hóa",Giá thấp nhất: 968 triệu
45,tai-thanh-hoa,Căn hộ Xuân Mai Tower Thanh Hóa,https://cafeland.vn/du-an/can-ho-xuan-mai-tower-thanh-hoa-2706.html,Căn hộ chung cư,"Địa chỉ: Đại lộ Lê Lợi, TP. Thanh Hóa, Thanh Hóa",Giá thấp nhất: 455 triệu
46,tai-thanh-hoa,Đất nền Paris Elysor Thanh Hóa,https://cafeland.vn/du-an/dat-nen-paris-elysor-thanh-hoa-2656.html,Đất Nền Dự Án,"Địa chỉ: đường Hùng Vương, TP. Thanh Hóa, Thanh Hóa","Giá thấp nhất: 1,30 tỷ"
47,tai-thanh-hoa,Khu đô thị Flamingo Crown Bay Thanh Hóa,https://cafeland.vn/du-an/khu-do-thi-flamingo-crown-bay-thanh-hoa-2599.html,Khu Đô Thị,"Địa chỉ: Hoằng Hóa, Thanh Hóa","Giá thấp nhất: 4,50 tỷ"
48,tai-thanh-hoa,Khu đô thị Eurowindow Garden City Thanh Hóa,https://cafeland.vn/du-an/khu-do-thi-eurowindow-garden-city-thanh-hoa-2368.html,Khu Đô Thị,"Địa chỉ: ngã tư Hồng Hạc, TP. Thanh Hóa, Thanh Hóa","Giá thấp nhất: 1,86 tỷ"
49,tai-thanh-hoa,Căn hộ Đông Bắc Tower Thanh Hóa,https://cafeland.vn/du-an/can-ho-dong-bac-tower-thanh-hoa-2309.html,Căn hộ chung cư,"Địa chỉ: số 81, đường Trường Thi, TP. Thanh Hóa, Thanh Hóa",Giá thấp nhất: 549 triệu
50,tai-thanh-hoa,Dự án Vinhomes Star City,https://cafeland.vn/du-an/du-an-vinhomes-star-city-1760.html,Khu Đô Thị,"Địa chỉ: QL 1A-Đại lộ Hùng Vương, TP. Thanh Hóa, Thanh Hóa",Địa chỉ:
51,tai-thanh-hoa,FLC Samson Beach & Golf Resort,https://cafeland.vn/du-an/flc-samson-beach-golf-resort-1167.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Đường Thanh Niên, TP. Sầm Sơn, Thanh Hóa",Địa chỉ:
52,tai-thanh-hoa,Hùng Sơn Villa: Khu biệt thự nghĩ dưỡng bên bờ biển Sầm Sơn,https://cafeland.vn/du-an/hung-son-villa-khu-biet-thu-nghi-duong-ben-bo-bien-sam-son-919.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Đường 4D, Quảng Xương, Thanh Hóa",Địa chỉ:
53,tai-thanh-hoa,Khu du lịch nghỉ dưỡng Eureka - Linh Trường tại Thanh Hóa,https://cafeland.vn/du-an/khu-du-lich-nghi-duong-eureka-linh-truong-tai-thanh-hoa-869.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Bờ biển Hoằng Hóa, Hoằng Hóa, Thanh Hóa",Địa chỉ:
54,tai-thanh-hoa,Khu đô thị mới Đông Sơn – Thanh Hóa,https://cafeland.vn/du-an/khu-do-thi-moi-dong-son-thanh-hoa-840.html,Khu Đô Thị,"Địa chỉ: Quốc lộ 47, TP. Thanh Hóa, Thanh Hóa",Địa chỉ:
